timeStamp,elapsed,label,responseCode,responseMessage,threadName,success,bytes,grpThreads,allThreads,Latency,IdleTime,Connect
1631371946549,531,Login Page,500,Internal Server Error,Thread Group 1-11,False,1942,16,66,342,0,37
1631371943347,189,Search Page,200,OK,Thread Group 1-66,True,5613,14,20,180,0,76
1631371945979,119,Home Page,500,Internal Server Error,Thread Group 1-63,False,6472,9,80,85,0,53
1631371946975,482,Search Page,200,OK,Thread Group 1-32,True,1245,18,96,87,0,29
1631371945471,734,Product Page,404,Not Found,Thread Group 1-58,False,2389,3,67,696,0,25
1631371945790,413,Search Page,302,Found,Thread Group 1-73,True,6174,16,36,223,0,81
1631371944181,269,Search Page,500,Internal Server Error,Thread Group 1-8,False,2370,5,83,89,0,48
1631371947100,829,Login Page,200,OK,Thread Group 1-20,True,6330,3,74,506,0,67
1631371945855,718,Checkout Page,302,Found,Thread Group 1-85,True,7020,15,63,455,0,29
1631371945403,604,Login Page,404,Not Found,Thread Group 1-49,False,7018,16,44,187,0,65
1631371943342,649,Home Page,500,Internal Server Error,Thread Group 1-89,False,3292,13,25,282,0,34
1631371945351,847,Product Page,200,OK,Thread Group 1-64,True,5252,4,60,290,0,32
1631371945484,150,Search Page,302,Found,Thread Group 1-75,True,4730,10,38,145,0,85
1631371946155,250,Home Page,500,Internal Server Error,Thread Group 1-39,False,7716,18,74,199,0,26
1631371945763,564,Checkout Page,200,OK,Thread Group 1-95,True,9607,4,68,431,0,90
1631371944500,286,Search Page,404,Not Found,Thread Group 1-92,False,7927,2,86,158,0,90
1631371945262,315,Checkout Page,404,Not Found,Thread Group 1-53,False,9277,19,32,195,0,90
1631371946532,608,Product Page,404,Not Found,Thread Group 1-6,False,1559,4,67,555,0,50
1631371946752,725,Product Page,404,Not Found,Thread Group 1-97,False,6094,19,75,122,0,93
1631371943645,237,Product Page,302,Found,Thread Group 1-38,True,7345,13,60,110,0,63
1631371946863,174,Checkout Page,302,Found,Thread Group 1-6,True,2111,3,91,58,0,76
1631371946268,498,Search Page,404,Not Found,Thread Group 1-44,False,7879,11,30,176,0,82
1631371946430,811,Login Page,200,OK,Thread Group 1-35,True,3073,19,81,530,0,22
1631371943924,856,Product Page,404,Not Found,Thread Group 1-80,False,5658,6,86,227,0,75
1631371944213,834,Search Page,500,Internal Server Error,Thread Group 1-30,False,9321,9,76,419,0,74
1631371946622,703,Checkout Page,302,Found,Thread Group 1-17,True,1276,17,93,229,0,22
1631371945768,631,Product Page,200,OK,Thread Group 1-71,True,9650,9,55,345,0,60
1631371946584,665,Search Page,302,Found,Thread Group 1-55,True,2859,9,85,525,0,69
1631371943786,199,Home Page,404,Not Found,Thread Group 1-34,False,6606,3,97,73,0,75
1631371945439,187,Checkout Page,500,Internal Server Error,Thread Group 1-44,False,1844,16,68,113,0,46
1631371943867,898,Checkout Page,500,Internal Server Error,Thread Group 1-44,False,5822,8,71,477,0,48
1631371946958,489,Search Page,500,Internal Server Error,Thread Group 1-45,False,5993,10,44,56,0,38
1631371944425,405,Checkout Page,404,Not Found,Thread Group 1-74,False,5358,17,54,166,0,33
1631371943733,874,Checkout Page,500,Internal Server Error,Thread Group 1-29,False,6111,15,59,214,0,47
1631371946627,899,Checkout Page,404,Not Found,Thread Group 1-99,False,3693,2,53,383,0,50
1631371945725,894,Product Page,404,Not Found,Thread Group 1-40,False,6600,4,72,273,0,33
1631371944862,342,Login Page,404,Not Found,Thread Group 1-15,False,9281,18,45,126,0,60
1631371947158,288,Login Page,500,Internal Server Error,Thread Group 1-6,False,5796,8,80,138,0,97
1631371947062,859,Product Page,500,Internal Server Error,Thread Group 1-26,False,4769,19,35,537,0,78
1631371943989,941,Search Page,404,Not Found,Thread Group 1-98,False,1698,3,54,577,0,31
1631371943926,351,Search Page,302,Found,Thread Group 1-95,True,2059,9,92,122,0,73
1631371944845,840,Home Page,404,Not Found,Thread Group 1-75,False,3058,3,96,429,0,30
1631371945558,584,Home Page,404,Not Found,Thread Group 1-84,False,9219,8,58,521,0,52
1631371944465,795,Search Page,200,OK,Thread Group 1-52,True,6451,1,72,353,0,77
1631371943741,872,Login Page,200,OK,Thread Group 1-87,True,8544,2,97,597,0,23
1631371944108,482,Login Page,200,OK,Thread Group 1-65,True,5323,8,25,360,0,23
1631371945772,459,Search Page,302,Found,Thread Group 1-71,True,1478,10,89,285,0,69
1631371944345,914,Home Page,404,Not Found,Thread Group 1-16,False,9073,12,38,845,0,69
1631371945172,713,Search Page,500,Internal Server Error,Thread Group 1-72,False,1809,16,86,505,0,83
1631371946801,733,Login Page,200,OK,Thread Group 1-14,True,1817,2,59,480,0,50
1631371943422,667,Home Page,200,OK,Thread Group 1-86,True,2132,9,68,379,0,86
1631371943541,939,Home Page,500,Internal Server Error,Thread Group 1-16,False,3585,5,23,101,0,36
1631371943609,841,Home Page,200,OK,Thread Group 1-92,True,6880,6,74,586,0,35
1631371944290,605,Product Page,404,Not Found,Thread Group 1-95,False,8193,9,78,583,0,78
1631371946455,267,Product Page,500,Internal Server Error,Thread Group 1-64,False,6741,3,68,51,0,66
1631371946658,706,Checkout Page,500,Internal Server Error,Thread Group 1-5,False,7755,10,41,180,0,27
1631371945278,148,Search Page,404,Not Found,Thread Group 1-65,False,9727,1,46,138,0,90
1631371946270,627,Home Page,500,Internal Server Error,Thread Group 1-34,False,5849,18,23,593,0,74
1631371946432,854,Home Page,404,Not Found,Thread Group 1-13,False,7186,13,61,839,0,65
1631371944723,801,Login Page,404,Not Found,Thread Group 1-54,False,3394,9,29,98,0,37
1631371945158,893,Home Page,500,Internal Server Error,Thread Group 1-68,False,3035,5,96,541,0,52
1631371946489,866,Checkout Page,302,Found,Thread Group 1-77,True,5596,16,27,590,0,65
1631371944616,807,Product Page,500,Internal Server Error,Thread Group 1-83,False,3057,3,56,499,0,37
1631371945901,325,Login Page,500,Internal Server Error,Thread Group 1-66,False,5349,8,52,208,0,92
1631371943788,983,Search Page,404,Not Found,Thread Group 1-42,False,5386,12,82,982,0,46
1631371943339,950,Product Page,404,Not Found,Thread Group 1-95,False,3582,16,81,530,0,43
1631371945749,111,Home Page,500,Internal Server Error,Thread Group 1-69,False,9548,9,24,107,0,20
1631371943904,645,Checkout Page,200,OK,Thread Group 1-42,True,6963,9,33,470,0,97
1631371946269,452,Search Page,404,Not Found,Thread Group 1-67,False,9870,4,84,137,0,69
1631371945002,815,Checkout Page,404,Not Found,Thread Group 1-51,False,5508,19,36,516,0,26
1631371945685,272,Login Page,500,Internal Server Error,Thread Group 1-16,False,4746,7,46,145,0,66
1631371946595,846,Search Page,200,OK,Thread Group 1-84,True,3577,17,42,623,0,63
1631371944349,548,Product Page,302,Found,Thread Group 1-75,True,9700,3,92,420,0,32
1631371943365,753,Home Page,500,Internal Server Error,Thread Group 1-95,False,9179,11,63,704,0,81
1631371943838,192,Login Page,302,Found,Thread Group 1-82,True,5002,8,31,104,0,87
1631371946030,426,Home Page,302,Found,Thread Group 1-11,True,2843,19,81,94,0,39
1631371945330,549,Search Page,500,Internal Server Error,Thread Group 1-15,False,4666,13,28,475,0,37
1631371944408,909,Search Page,200,OK,Thread Group 1-63,True,7971,10,41,860,0,73
1631371944040,352,Product Page,500,Internal Server Error,Thread Group 1-80,False,3883,4,28,177,0,75
1631371946353,180,Checkout Page,404,Not Found,Thread Group 1-63,False,3753,14,52,66,0,50
1631371946630,807,Login Page,500,Internal Server Error,Thread Group 1-50,False,6410,6,39,99,0,59
1631371945641,358,Home Page,404,Not Found,Thread Group 1-26,False,2872,13,53,92,0,89
1631371945800,651,Product Page,404,Not Found,Thread Group 1-23,False,3340,13,77,62,0,28
1631371946438,235,Checkout Page,404,Not Found,Thread Group 1-30,False,4866,16,38,190,0,78
1631371943485,696,Product Page,500,Internal Server Error,Thread Group 1-64,False,3669,12,46,294,0,41
1631371945477,849,Checkout Page,200,OK,Thread Group 1-65,True,9364,7,59,322,0,29
1631371944555,771,Search Page,404,Not Found,Thread Group 1-66,False,8892,12,35,402,0,97
1631371945515,577,Checkout Page,302,Found,Thread Group 1-30,True,9673,5,55,267,0,48
1631371945778,513,Home Page,500,Internal Server Error,Thread Group 1-45,False,8032,19,66,229,0,34
1631371943396,981,Home Page,500,Internal Server Error,Thread Group 1-46,False,1016,13,50,451,0,26
1631371946608,852,Product Page,200,OK,Thread Group 1-71,True,1262,3,95,361,0,55
1631371943766,441,Login Page,404,Not Found,Thread Group 1-89,False,1644,7,27,250,0,42
1631371944339,154,Checkout Page,404,Not Found,Thread Group 1-64,False,3293,2,95,70,0,58
1631371943428,924,Checkout Page,200,OK,Thread Group 1-93,True,8648,13,69,718,0,62
1631371944459,507,Home Page,302,Found,Thread Group 1-88,True,5187,14,34,506,0,81
1631371944960,578,Checkout Page,200,OK,Thread Group 1-42,True,9922,12,70,123,0,98
1631371946218,431,Login Page,500,Internal Server Error,Thread Group 1-59,False,9778,9,41,65,0,87
1631371944650,103,Search Page,302,Found,Thread Group 1-88,True,8989,18,89,84,0,93
1631371946881,202,Search Page,404,Not Found,Thread Group 1-93,False,3122,14,77,197,0,73
1631371946476,271,Login Page,404,Not Found,Thread Group 1-2,False,5367,16,25,133,0,77
1631371945868,911,Search Page,200,OK,Thread Group 1-42,True,3408,9,51,910,0,80
1631371946911,236,Search Page,302,Found,Thread Group 1-37,True,1591,13,96,115,0,53
1631371944583,889,Search Page,302,Found,Thread Group 1-19,True,1376,6,99,771,0,77
1631371943685,906,Search Page,500,Internal Server Error,Thread Group 1-11,False,1965,17,51,561,0,60
1631371944597,646,Home Page,404,Not Found,Thread Group 1-89,False,2238,12,20,195,0,53
1631371945271,936,Product Page,302,Found,Thread Group 1-91,True,3029,6,24,905,0,58
1631371945605,710,Product Page,404,Not Found,Thread Group 1-59,False,4556,18,38,443,0,54
1631371943364,707,Home Page,404,Not Found,Thread Group 1-62,False,2847,8,94,342,0,54
1631371944047,100,Product Page,500,Internal Server Error,Thread Group 1-52,False,5515,17,32,57,0,93
1631371944804,181,Home Page,500,Internal Server Error,Thread Group 1-98,False,2252,2,38,100,0,71
1631371947135,947,Checkout Page,302,Found,Thread Group 1-18,True,6336,7,85,704,0,90
1631371943811,962,Home Page,200,OK,Thread Group 1-51,True,4653,7,49,500,0,79
1631371945736,549,Search Page,500,Internal Server Error,Thread Group 1-26,False,5503,12,85,299,0,68
1631371944242,578,Search Page,404,Not Found,Thread Group 1-78,False,3444,7,81,452,0,55
1631371946918,812,Product Page,200,OK,Thread Group 1-19,True,1883,10,76,365,0,49
1631371943968,478,Login Page,404,Not Found,Thread Group 1-96,False,1119,16,21,257,0,22
1631371946173,123,Home Page,404,Not Found,Thread Group 1-20,False,7808,6,59,102,0,63
1631371944302,431,Login Page,302,Found,Thread Group 1-96,True,4791,14,31,202,0,97
1631371945740,860,Search Page,500,Internal Server Error,Thread Group 1-81,False,3759,9,96,740,0,32
1631371944403,222,Home Page,404,Not Found,Thread Group 1-96,False,4104,12,83,134,0,72
1631371946492,537,Home Page,404,Not Found,Thread Group 1-93,False,5998,13,23,345,0,82
1631371943666,241,Login Page,404,Not Found,Thread Group 1-76,False,1647,14,68,204,0,64
1631371946741,118,Search Page,200,OK,Thread Group 1-74,True,5308,10,60,103,0,32
1631371946028,875,Product Page,500,Internal Server Error,Thread Group 1-41,False,8031,12,87,139,0,75
1631371944028,697,Home Page,500,Internal Server Error,Thread Group 1-32,False,6084,6,82,88,0,98
1631371946724,611,Search Page,302,Found,Thread Group 1-19,True,8253,12,96,492,0,66
1631371946396,714,Login Page,404,Not Found,Thread Group 1-77,False,7670,9,31,668,0,62
1631371946320,572,Home Page,200,OK,Thread Group 1-72,True,4376,6,24,400,0,97
1631371946500,612,Checkout Page,404,Not Found,Thread Group 1-45,False,4143,5,66,295,0,38
1631371945142,529,Search Page,404,Not Found,Thread Group 1-13,False,4656,9,92,491,0,74
1631371944729,283,Checkout Page,404,Not Found,Thread Group 1-4,False,2034,2,95,251,0,35
1631371945090,899,Product Page,500,Internal Server Error,Thread Group 1-43,False,2010,1,62,753,0,64
1631371945320,771,Home Page,404,Not Found,Thread Group 1-63,False,4800,10,35,145,0,49
1631371945827,203,Home Page,200,OK,Thread Group 1-7,True,1389,17,81,99,0,69
1631371944949,378,Home Page,200,OK,Thread Group 1-83,True,3529,4,56,104,0,71
1631371946088,601,Login Page,500,Internal Server Error,Thread Group 1-82,False,4834,18,20,468,0,21
1631371943801,968,Home Page,302,Found,Thread Group 1-85,True,1335,3,77,432,0,80
1631371944870,823,Product Page,200,OK,Thread Group 1-12,True,4507,19,83,360,0,91
1631371946353,603,Checkout Page,404,Not Found,Thread Group 1-64,False,7691,1,47,490,0,85
1631371946437,978,Checkout Page,404,Not Found,Thread Group 1-90,False,1350,8,52,221,0,44
1631371945627,165,Search Page,404,Not Found,Thread Group 1-48,False,3274,11,64,164,0,43
1631371946117,876,Product Page,500,Internal Server Error,Thread Group 1-64,False,7296,7,86,653,0,50
1631371943809,159,Checkout Page,200,OK,Thread Group 1-9,True,3471,1,56,149,0,43
1631371945659,726,Login Page,404,Not Found,Thread Group 1-29,False,7739,5,32,644,0,39
1631371944656,717,Checkout Page,500,Internal Server Error,Thread Group 1-67,False,9824,18,20,652,0,63
1631371943210,403,Home Page,500,Internal Server Error,Thread Group 1-68,False,7861,17,81,50,0,76
1631371945212,159,Product Page,404,Not Found,Thread Group 1-18,False,5088,5,73,154,0,40
1631371945732,541,Product Page,404,Not Found,Thread Group 1-92,False,6160,18,87,264,0,41
1631371945551,310,Checkout Page,500,Internal Server Error,Thread Group 1-77,False,6495,15,32,62,0,40
1631371946630,325,Product Page,200,OK,Thread Group 1-47,True,9641,1,25,166,0,44
1631371943420,642,Checkout Page,500,Internal Server Error,Thread Group 1-12,False,5650,12,64,354,0,53
1631371944125,390,Home Page,200,OK,Thread Group 1-61,True,3819,7,61,83,0,97
1631371945732,119,Checkout Page,404,Not Found,Thread Group 1-70,False,6685,4,82,103,0,64
1631371945391,975,Checkout Page,302,Found,Thread Group 1-53,True,1939,16,73,586,0,62
1631371946005,836,Login Page,500,Internal Server Error,Thread Group 1-2,False,8002,16,20,662,0,64
1631371946402,758,Login Page,200,OK,Thread Group 1-27,True,2551,19,31,693,0,69
1631371946216,765,Home Page,200,OK,Thread Group 1-3,True,9932,5,69,421,0,79
1631371946725,556,Product Page,302,Found,Thread Group 1-24,True,7439,9,59,465,0,43
1631371944896,243,Home Page,200,OK,Thread Group 1-33,True,4150,18,32,116,0,79
1631371946666,633,Login Page,500,Internal Server Error,Thread Group 1-94,False,5725,13,61,138,0,50
1631371945398,163,Checkout Page,404,Not Found,Thread Group 1-32,False,4587,8,28,132,0,35
1631371944763,885,Checkout Page,500,Internal Server Error,Thread Group 1-30,False,7617,15,24,356,0,81
1631371944660,308,Checkout Page,302,Found,Thread Group 1-17,True,4558,9,27,190,0,83
1631371945163,766,Search Page,302,Found,Thread Group 1-62,True,4431,18,60,192,0,31
1631371943947,770,Search Page,200,OK,Thread Group 1-24,True,1516,1,46,335,0,44
1631371943841,195,Product Page,200,OK,Thread Group 1-79,True,1401,10,44,84,0,25
1631371945982,885,Checkout Page,200,OK,Thread Group 1-75,True,9946,1,69,753,0,89
1631371943588,173,Home Page,404,Not Found,Thread Group 1-43,False,6553,5,70,137,0,67
1631371944321,722,Login Page,404,Not Found,Thread Group 1-61,False,9028,16,28,361,0,57
1631371945366,219,Login Page,302,Found,Thread Group 1-64,True,8233,5,28,183,0,45
1631371943679,634,Search Page,200,OK,Thread Group 1-58,True,9820,16,20,266,0,77
1631371944185,593,Home Page,404,Not Found,Thread Group 1-72,False,2727,2,76,112,0,62
1631371946883,262,Product Page,404,Not Found,Thread Group 1-27,False,8529,5,57,236,0,88
1631371946635,748,Product Page,500,Internal Server Error,Thread Group 1-16,False,8715,10,20,742,0,56
1631371946192,330,Checkout Page,200,OK,Thread Group 1-87,True,4259,8,40,303,0,31
1631371946248,312,Checkout Page,500,Internal Server Error,Thread Group 1-90,False,4079,6,62,304,0,33
1631371943389,819,Product Page,200,OK,Thread Group 1-27,True,9159,10,85,84,0,63
1631371943463,138,Product Page,404,Not Found,Thread Group 1-88,False,3181,14,92,115,0,37
1631371945987,641,Product Page,500,Internal Server Error,Thread Group 1-62,False,1061,12,94,149,0,54
1631371944171,181,Login Page,404,Not Found,Thread Group 1-51,False,2314,2,55,64,0,63
1631371943697,582,Checkout Page,404,Not Found,Thread Group 1-59,False,5882,17,27,184,0,44
1631371945338,615,Checkout Page,302,Found,Thread Group 1-34,True,2767,8,95,129,0,72
1631371943378,341,Product Page,302,Found,Thread Group 1-17,True,1152,5,67,338,0,36
1631371946885,158,Checkout Page,200,OK,Thread Group 1-37,True,6264,1,43,156,0,85
1631371944579,933,Checkout Page,200,OK,Thread Group 1-72,True,6279,7,80,654,0,66
1631371944115,435,Search Page,200,OK,Thread Group 1-67,True,4268,15,96,200,0,66
1631371943382,874,Search Page,404,Not Found,Thread Group 1-89,False,6328,8,66,119,0,97
1631371944220,891,Product Page,200,OK,Thread Group 1-41,True,3461,9,35,523,0,76
1631371946135,438,Search Page,200,OK,Thread Group 1-46,True,3269,2,30,395,0,64
1631371945616,942,Home Page,404,Not Found,Thread Group 1-62,False,3527,15,56,555,0,56
1631371946648,197,Search Page,404,Not Found,Thread Group 1-89,False,6103,11,21,62,0,57
1631371944901,911,Home Page,200,OK,Thread Group 1-75,True,3672,18,33,889,0,87
1631371944817,800,Product Page,404,Not Found,Thread Group 1-20,False,3390,4,49,172,0,51
1631371945253,903,Search Page,500,Internal Server Error,Thread Group 1-23,False,9617,19,31,596,0,90
1631371945577,359,Checkout Page,200,OK,Thread Group 1-82,True,2368,18,76,57,0,69
1631371943784,544,Home Page,302,Found,Thread Group 1-80,True,3963,1,54,458,0,23
1631371946411,811,Checkout Page,500,Internal Server Error,Thread Group 1-98,False,7129,16,83,606,0,65
1631371946732,527,Checkout Page,200,OK,Thread Group 1-92,True,1079,8,20,114,0,40
1631371945832,830,Home Page,404,Not Found,Thread Group 1-91,False,8552,7,59,114,0,66
1631371946534,495,Product Page,404,Not Found,Thread Group 1-4,False,5687,14,28,228,0,73
1631371944343,635,Checkout Page,404,Not Found,Thread Group 1-60,False,4234,1,57,163,0,21
1631371943310,162,Product Page,302,Found,Thread Group 1-7,True,8933,12,48,148,0,84
1631371943367,618,Login Page,200,OK,Thread Group 1-57,True,6761,2,27,501,0,83
1631371945742,262,Login Page,200,OK,Thread Group 1-1,True,3191,4,49,256,0,99
1631371944455,567,Home Page,404,Not Found,Thread Group 1-67,False,7939,11,97,220,0,42
1631371944030,356,Search Page,302,Found,Thread Group 1-74,True,7552,7,89,248,0,28
1631371945294,481,Search Page,302,Found,Thread Group 1-12,True,8557,1,90,480,0,68
1631371946868,895,Home Page,500,Internal Server Error,Thread Group 1-26,False,3978,10,51,730,0,58
1631371947001,551,Product Page,500,Internal Server Error,Thread Group 1-52,False,3931,7,32,397,0,99
1631371944820,506,Home Page,500,Internal Server Error,Thread Group 1-59,False,3494,2,52,408,0,39
1631371944765,773,Login Page,200,OK,Thread Group 1-16,True,4238,2,95,426,0,89
1631371946871,200,Checkout Page,500,Internal Server Error,Thread Group 1-13,False,4906,12,87,145,0,51
1631371946495,530,Login Page,200,OK,Thread Group 1-46,True,1345,10,62,104,0,33
1631371943481,528,Product Page,302,Found,Thread Group 1-54,True,5427,12,22,397,0,20
1631371943480,304,Checkout Page,302,Found,Thread Group 1-69,True,9204,5,47,231,0,74
1631371945427,985,Checkout Page,500,Internal Server Error,Thread Group 1-95,False,8985,4,91,837,0,81
1631371944810,151,Home Page,302,Found,Thread Group 1-68,True,3608,15,29,54,0,80
1631371945905,893,Home Page,500,Internal Server Error,Thread Group 1-71,False,5007,4,82,540,0,52
1631371944560,529,Login Page,302,Found,Thread Group 1-31,True,9254,14,30,184,0,24
1631371947012,614,Search Page,302,Found,Thread Group 1-2,True,8619,14,41,350,0,24
1631371945138,433,Checkout Page,404,Not Found,Thread Group 1-66,False,4575,10,48,84,0,58
1631371946681,158,Product Page,200,OK,Thread Group 1-15,True,4059,11,47,88,0,72
1631371945317,414,Search Page,200,OK,Thread Group 1-27,True,5403,16,72,203,0,25
1631371944210,686,Product Page,302,Found,Thread Group 1-24,True,4144,6,75,384,0,37
1631371945781,277,Product Page,500,Internal Server Error,Thread Group 1-19,False,1560,9,80,108,0,74
1631371947133,445,Home Page,404,Not Found,Thread Group 1-7,False,9947,13,44,114,0,88
1631371946329,592,Product Page,200,OK,Thread Group 1-29,True,9420,15,75,534,0,78
1631371946206,774,Login Page,404,Not Found,Thread Group 1-20,False,2146,6,45,433,0,79
1631371946492,160,Search Page,302,Found,Thread Group 1-92,True,1223,17,65,153,0,33
1631371946034,868,Home Page,200,OK,Thread Group 1-47,True,8171,19,68,674,0,76
1631371946751,406,Product Page,302,Found,Thread Group 1-66,True,3825,11,98,405,0,26
1631371943566,805,Checkout Page,500,Internal Server Error,Thread Group 1-13,False,5441,17,74,119,0,26
1631371944114,866,Product Page,200,OK,Thread Group 1-3,True,2047,11,74,438,0,44
1631371945038,396,Search Page,500,Internal Server Error,Thread Group 1-86,False,5625,4,48,367,0,66
1631371946350,133,Home Page,200,OK,Thread Group 1-9,True,2235,15,84,116,0,31
1631371945397,298,Search Page,500,Internal Server Error,Thread Group 1-93,False,3849,13,48,133,0,27
1631371943497,555,Login Page,404,Not Found,Thread Group 1-28,False,1611,4,88,509,0,53
1631371944409,925,Login Page,404,Not Found,Thread Group 1-43,False,8215,17,77,567,0,32
1631371943224,445,Login Page,500,Internal Server Error,Thread Group 1-62,False,3099,10,35,56,0,93
1631371944910,297,Login Page,200,OK,Thread Group 1-41,True,2965,2,59,199,0,46
1631371944566,501,Product Page,200,OK,Thread Group 1-4,True,8088,3,70,76,0,45
1631371945255,202,Checkout Page,200,OK,Thread Group 1-80,True,3038,18,69,154,0,88
1631371945147,225,Checkout Page,302,Found,Thread Group 1-35,True,6476,15,26,168,0,93
1631371946141,568,Product Page,404,Not Found,Thread Group 1-80,False,8647,6,55,318,0,98
1631371945750,888,Checkout Page,404,Not Found,Thread Group 1-9,False,3120,6,66,414,0,88
1631371944775,570,Checkout Page,302,Found,Thread Group 1-40,True,7393,13,34,233,0,21
1631371944695,399,Search Page,302,Found,Thread Group 1-96,True,1584,3,62,347,0,82
1631371946211,690,Home Page,500,Internal Server Error,Thread Group 1-64,False,2251,5,65,246,0,30
1631371944432,375,Home Page,302,Found,Thread Group 1-41,True,3774,19,81,117,0,41
1631371946191,184,Login Page,302,Found,Thread Group 1-97,True,6067,5,76,139,0,96
1631371945095,231,Checkout Page,500,Internal Server Error,Thread Group 1-93,False,4447,17,64,189,0,35
1631371945607,653,Product Page,500,Internal Server Error,Thread Group 1-55,False,8863,3,41,339,0,73
1631371944049,346,Home Page,500,Internal Server Error,Thread Group 1-43,False,1772,12,32,50,0,51
1631371943489,314,Login Page,302,Found,Thread Group 1-99,True,3999,6,70,201,0,63
1631371945185,395,Search Page,200,OK,Thread Group 1-62,True,5855,4,52,354,0,42
1631371944640,214,Home Page,500,Internal Server Error,Thread Group 1-43,False,3149,13,41,188,0,70
1631371944485,980,Home Page,302,Found,Thread Group 1-31,True,3030,14,75,282,0,53
1631371945798,555,Checkout Page,200,OK,Thread Group 1-14,True,1490,19,96,224,0,71
1631371945975,479,Home Page,404,Not Found,Thread Group 1-52,False,8928,5,68,463,0,34
1631371945423,403,Home Page,302,Found,Thread Group 1-89,True,9564,7,57,308,0,39
1631371943724,800,Checkout Page,302,Found,Thread Group 1-70,True,1408,11,64,324,0,86
1631371945978,735,Home Page,302,Found,Thread Group 1-13,True,1005,11,31,253,0,25
1631371946816,571,Product Page,500,Internal Server Error,Thread Group 1-99,False,7147,3,33,460,0,91
1631371944214,896,Checkout Page,302,Found,Thread Group 1-21,True,1265,19,20,854,0,44
1631371946053,288,Login Page,500,Internal Server Error,Thread Group 1-1,False,2082,3,57,246,0,76
1631371944758,746,Search Page,302,Found,Thread Group 1-53,True,3493,8,72,114,0,54
1631371943743,136,Search Page,302,Found,Thread Group 1-38,True,8899,8,89,97,0,64
1631371944962,864,Home Page,302,Found,Thread Group 1-26,True,9811,9,70,836,0,76
1631371944489,355,Home Page,200,OK,Thread Group 1-7,True,3658,17,50,229,0,96
1631371945981,248,Login Page,500,Internal Server Error,Thread Group 1-24,False,3067,7,70,71,0,67
1631371946472,985,Product Page,200,OK,Thread Group 1-42,True,1549,19,38,723,0,86
1631371943388,593,Search Page,302,Found,Thread Group 1-77,True,9838,3,74,82,0,90
1631371946466,529,Search Page,500,Internal Server Error,Thread Group 1-20,False,6666,13,31,468,0,87
1631371944737,809,Product Page,302,Found,Thread Group 1-75,True,1551,10,72,599,0,92
1631371943979,821,Product Page,200,OK,Thread Group 1-1,True,8187,15,89,73,0,57
1631371945329,292,Search Page,404,Not Found,Thread Group 1-90,False,1847,15,49,71,0,46
1631371945629,805,Home Page,200,OK,Thread Group 1-31,True,1177,19,39,213,0,36
1631371946788,263,Product Page,404,Not Found,Thread Group 1-31,False,2949,6,23,183,0,38
1631371945456,529,Product Page,500,Internal Server Error,Thread Group 1-83,False,3938,17,42,507,0,30
1631371946621,165,Checkout Page,404,Not Found,Thread Group 1-58,False,2406,19,34,120,0,73
1631371946635,874,Checkout Page,302,Found,Thread Group 1-73,True,9634,14,40,345,0,52
1631371943965,761,Home Page,302,Found,Thread Group 1-77,True,9094,1,20,623,0,81
1631371946634,184,Product Page,500,Internal Server Error,Thread Group 1-99,False,5285,6,81,64,0,41
1631371946046,325,Product Page,200,OK,Thread Group 1-63,True,6195,6,47,254,0,37
1631371943997,907,Login Page,404,Not Found,Thread Group 1-1,False,9165,19,78,246,0,68
1631371945055,962,Search Page,500,Internal Server Error,Thread Group 1-59,False,1130,13,97,504,0,80
1631371946993,844,Search Page,302,Found,Thread Group 1-1,True,9113,3,74,747,0,45
1631371946673,633,Checkout Page,302,Found,Thread Group 1-12,True,7450,2,34,386,0,89
1631371945891,152,Home Page,302,Found,Thread Group 1-57,True,9828,8,69,63,0,42
1631371946179,171,Product Page,500,Internal Server Error,Thread Group 1-87,False,8870,2,99,100,0,97
1631371943989,946,Product Page,302,Found,Thread Group 1-68,True,3948,16,38,356,0,48
1631371944101,126,Checkout Page,500,Internal Server Error,Thread Group 1-81,False,5271,8,55,111,0,59
1631371946750,470,Search Page,500,Internal Server Error,Thread Group 1-61,False,4867,3,30,401,0,97
1631371943340,382,Search Page,302,Found,Thread Group 1-38,True,6852,13,80,184,0,80
1631371946112,630,Product Page,200,OK,Thread Group 1-97,True,8639,2,83,490,0,77
1631371944573,178,Search Page,200,OK,Thread Group 1-16,True,9189,7,39,115,0,47
1631371943790,899,Home Page,302,Found,Thread Group 1-39,True,9241,3,75,282,0,84
1631371945240,235,Search Page,404,Not Found,Thread Group 1-94,False,5519,11,31,126,0,35
1631371944228,768,Checkout Page,302,Found,Thread Group 1-19,True,4943,9,72,725,0,38
1631371946206,638,Home Page,200,OK,Thread Group 1-26,True,5944,19,81,243,0,63
1631371945557,486,Login Page,404,Not Found,Thread Group 1-15,False,6938,8,55,393,0,65
1631371945968,247,Checkout Page,302,Found,Thread Group 1-87,True,1730,10,38,58,0,40
1631371944840,132,Home Page,404,Not Found,Thread Group 1-80,False,9465,16,40,100,0,38
1631371945943,149,Login Page,500,Internal Server Error,Thread Group 1-9,False,3155,2,38,144,0,82
1631371945032,463,Search Page,500,Internal Server Error,Thread Group 1-5,False,8690,11,89,210,0,72
1631371947004,820,Search Page,500,Internal Server Error,Thread Group 1-82,False,8594,15,31,201,0,45
1631371944811,360,Search Page,500,Internal Server Error,Thread Group 1-59,False,1463,9,36,139,0,74
